datetime,irradience,irradience_top,power,sun_elevation,sun_azimuth
2022-01-11 12:15:00+00:00,250.79,417.17,144446.0,0.3030077089739938,3.2662698471728984
2022-01-11 12:30:00+00:00,239.47,408.65,109056.0,0.2965688365821429,3.3295188846737127
2022-01-11 12:45:00+00:00,226.04,398.19,120675.0,0.28755872828793866,3.392275768952011
2022-01-11 13:00:00+00:00,210.76,386.03,138534.0,0.27603578431233744,3.4543951244428426
2022-01-11 13:15:00+00:00,174.94,361.36,118657.0,0.26207246763218467,3.515748963431588
2022-01-11 13:30:00+00:00,145.73,340.56,121707.0,0.24575340009203087,3.576229250591666
2022-01-11 13:45:00+00:00,123.82,318.29,108478.0,0.22717328991689043,3.63574954622304
2022-01-11 14:00:00+00:00,108.28,294.74,94022.0,0.2064348148353949,3.6942457171444865
2022-01-11 14:15:00+00:00,87.46,253.3,45606.0,0.18364655841678434,3.7516758436775786
2022-01-11 14:30:00+00:00,73.37,221.64,25780.0,0.15892107168348518,3.808019491527285
2022-01-11 14:45:00+00:00,56.39,181.86,25132.0,0.13237313810802848,3.863276469344489
2022-01-11 15:00:00+00:00,56.39,181.86,21452.0,0.1041182752831211,3.917465267194318
2022-01-12 08:30:00+00:00,9.86,103.33,1518.0,0.10273767841553458,2.358881272523671
2022-01-12 08:45:00+00:00,24.63,184.94,12766.0,0.13125339504053318,2.412981203435973
2022-01-12 09:00:00+00:00,24.63,184.94,26069.0,0.15807614550139107,2.468153286588731
2022-01-12 09:15:00+00:00,36.71,256.49,29909.0,0.18309000741196932,2.5244185796771466
2022-01-12 09:30:00+00:00,41.68,284.79,13030.0,0.20617957551457597,2.581779587368953
2022-01-12 09:45:00+00:00,46.71,310.58,27496.0,0.22723143704415544,2.640218642636837
2022-01-12 10:00:00+00:00,51.79,334.18,24622.0,0.24613589777647446,2.6996966108881137
2022-01-12 10:15:00+00:00,58.88,364.75,29086.0,0.26278890301965385,2.760152042608783
2022-01-12 10:30:00+00:00,62.1,381.61,30182.0,0.2770941062325948,2.821500968512284
2022-01-12 10:45:00+00:00,64.69,395.98,20163.0,0.28896500911384,2.883637515422756
2022-01-12 11:00:00+00:00,66.72,408.18,21330.0,0.29832705980484187,2.9464354061650035
